Taxon_ID,MartDatasets,Scientific_name,OrgDb,Common_name,kegg,Reference_Taxon_ID,Reference_Scientific_name,Ensembl_name,Ensembl_division,Ensembl_release,Assembly,Genome_URL,GTF_URL,Pep_URL,Reference_status,MartDatasets_status
51337,jjaculus_gene_ensembl,Jaculus jaculus,org.Jjaculus.eg.db,Lesser_Egyptian_jerboa,,51337,Jaculus jaculus,jaculus_jaculus,EnsemblMain,116,JacJac1.0,https://ftp.ensembl.org/pub/release-116/fasta/jaculus_jaculus/dna/Jaculus_jaculus.JacJac1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/jaculus_jaculus/Jaculus_jaculus.JacJac1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/jaculus_jaculus/pep/Jaculus_jaculus.JacJac1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
37003,kmarmoratus_gene_ensembl,Kryptolebias marmoratus,org.Kmarmoratus.eg.db,Mangrove_rivulus,kmr,37003,Kryptolebias marmoratus,kryptolebias_marmoratus,EnsemblMain,116,ASM164957v1,https://ftp.ensembl.org/pub/release-116/fasta/kryptolebias_marmoratus/dna/Kryptolebias_marmoratus.ASM164957v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/kryptolebias_marmoratus/Kryptolebias_marmoratus.ASM164957v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/kryptolebias_marmoratus/pep/Kryptolebias_marmoratus.ASM164957v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
56723,lbergylta_gene_ensembl,Labrus bergylta,org.Lbergylta.eg.db,Ballan_wrasse,,56723,Labrus bergylta,labrus_bergylta,EnsemblMain,116,BallGen_V1,https://ftp.ensembl.org/pub/release-116/fasta/labrus_bergylta/dna/Labrus_bergylta.BallGen_V1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/labrus_bergylta/Labrus_bergylta.BallGen_V1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/labrus_bergylta/pep/Labrus_bergylta.BallGen_V1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
215358,lcrocea_gene_ensembl,Larimichthys crocea,org.Lcrocea.eg.db,Large_yellow_croaker,lco,215358,Larimichthys crocea,larimichthys_crocea,EnsemblMain,116,L_crocea_2.0,https://ftp.ensembl.org/pub/release-116/fasta/larimichthys_crocea/dna/Larimichthys_crocea.L_crocea_2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/larimichthys_crocea/Larimichthys_crocea.L_crocea_2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/larimichthys_crocea/pep/Larimichthys_crocea.L_crocea_2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8187,lcalcarifer_gene_ensembl,Lates calcarifer,org.Lcalcarifer.eg.db,Barramundi_perch,lcf,8187,Lates calcarifer,lates_calcarifer,EnsemblMain,116,ASB_HGAPassembly_v1,https://ftp.ensembl.org/pub/release-116/fasta/lates_calcarifer/dna/Lates_calcarifer.ASB_HGAPassembly_v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/lates_calcarifer/Lates_calcarifer.ASB_HGAPassembly_v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/lates_calcarifer/pep/Lates_calcarifer.ASB_HGAPassembly_v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8630,llaticaudata_gene_ensembl,Laticauda laticaudata,org.Llaticaudata.eg.db,Blue_ringed_sea_krait,,8630,Laticauda laticaudata,laticauda_laticaudata,EnsemblMain,116,latLat_1.0,https://ftp.ensembl.org/pub/release-116/fasta/laticauda_laticaudata/dna/Laticauda_laticaudata.latLat_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/laticauda_laticaudata/Laticauda_laticaudata.latLat_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/laticauda_laticaudata/pep/Laticauda_laticaudata.latLat_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7897,lchalumnae_gene_ensembl,Latimeria chalumnae,org.Lchalumnae.eg.db,Coelacanth,lcm,7897,Latimeria chalumnae,latimeria_chalumnae,EnsemblMain,116,LatCha1,https://ftp.ensembl.org/pub/release-116/fasta/latimeria_chalumnae/dna/Latimeria_chalumnae.LatCha1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/latimeria_chalumnae/Latimeria_chalumnae.LatCha1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/latimeria_chalumnae/pep/Latimeria_chalumnae.LatCha1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7918,loculatus_gene_ensembl,Lepisosteus oculatus,org.Loculatus.eg.db,Spotted_gar,loc,7918,Lepisosteus oculatus,lepisosteus_oculatus,EnsemblMain,116,LepOcu1,https://ftp.ensembl.org/pub/release-116/fasta/lepisosteus_oculatus/dna/Lepisosteus_oculatus.LepOcu1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/lepisosteus_oculatus/pep/Lepisosteus_oculatus.LepOcu1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
445787,lleishanense_gene_ensembl,Leptobrachium leishanense,org.Lleishanense.eg.db,Leishan_spiny_toad,,445787,Leptobrachium leishanense,leptobrachium_leishanense,EnsemblMain,116,ASM966780v1,https://ftp.ensembl.org/pub/release-116/fasta/leptobrachium_leishanense/dna/Leptobrachium_leishanense.ASM966780v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/leptobrachium_leishanense/Leptobrachium_leishanense.ASM966780v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/leptobrachium_leishanense/pep/Leptobrachium_leishanense.ASM966780v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9785,lafricana_gene_ensembl,Loxodonta africana,org.Lafricana.eg.db,African_savanna_elephant,lav,9785,Loxodonta africana,loxodonta_africana,EnsemblMain,116,loxAfr3,https://ftp.ensembl.org/pub/release-116/fasta/loxodonta_africana/dna/Loxodonta_africana.loxAfr3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/loxodonta_africana/Loxodonta_africana.loxAfr3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/loxodonta_africana/pep/Loxodonta_africana.loxAfr3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9541,mfascicularis_gene_ensembl,Macaca fascicularis,org.Mfascicularis.eg.db,Crab_eating_macaque,mcf,9541,Macaca fascicularis,macaca_fascicularis,EnsemblMain,116,Macaca_fascicularis_6.0,https://ftp.ensembl.org/pub/release-116/fasta/macaca_fascicularis/dna/Macaca_fascicularis.Macaca_fascicularis_6.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/macaca_fascicularis/Macaca_fascicularis.Macaca_fascicularis_6.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/macaca_fascicularis/pep/Macaca_fascicularis.Macaca_fascicularis_6.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9544,mmulatta_gene_ensembl,Macaca mulatta,org.Mmulatta.eg.db,Macaque,mcc,9544,Macaca mulatta,macaca_mulatta,EnsemblMain,116,Mmul_10,https://ftp.ensembl.org/pub/release-116/fasta/macaca_mulatta/dna/Macaca_mulatta.Mmul_10.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/macaca_mulatta/Macaca_mulatta.Mmul_10.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/macaca_mulatta/pep/Macaca_mulatta.Mmul_10.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9545,mnemestrina_gene_ensembl,Macaca nemestrina,org.Mnemestrina.eg.db,Pig_tailed_macaque,mni,9545,Macaca nemestrina,macaca_nemestrina,EnsemblMain,116,Mnem_1.0,https://ftp.ensembl.org/pub/release-116/fasta/macaca_nemestrina/dna/Macaca_nemestrina.Mnem_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/macaca_nemestrina/Macaca_nemestrina.Mnem_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/macaca_nemestrina/pep/Macaca_nemestrina.Mnem_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9568,mleucophaeus_gene_ensembl,Mandrillus leucophaeus,org.Mleucophaeus.eg.db,Drill,mleu,9568,Mandrillus leucophaeus,mandrillus_leucophaeus,EnsemblMain,116,Mleu.le_1.0,https://ftp.ensembl.org/pub/release-116/fasta/mandrillus_leucophaeus/dna/Mandrillus_leucophaeus.Mleu.le_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mandrillus_leucophaeus/Mandrillus_leucophaeus.Mleu.le_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mandrillus_leucophaeus/pep/Mandrillus_leucophaeus.Mleu.le_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9994,mmmarmota_gene_ensembl,Marmota marmota marmota,org.MmarmotaMarmota.eg.db,Alpine_marmot,mmma,9994,Marmota marmota marmota,marmota_marmota_marmota,EnsemblMain,116,marMar2.1,https://ftp.ensembl.org/pub/release-116/fasta/marmota_marmota_marmota/dna/Marmota_marmota_marmota.marMar2.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/marmota_marmota_marmota/Marmota_marmota_marmota.marMar2.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/marmota_marmota_marmota/pep/Marmota_marmota_marmota.marMar2.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
205130,marmatus_gene_ensembl,Mastacembelus armatus,org.Marmatus.eg.db,Zig_zag_eel,,205130,Mastacembelus armatus,mastacembelus_armatus,EnsemblMain,116,fMasArm1.2,https://ftp.ensembl.org/pub/release-116/fasta/mastacembelus_armatus/dna/Mastacembelus_armatus.fMasArm1.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mastacembelus_armatus/Mastacembelus_armatus.fMasArm1.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mastacembelus_armatus/pep/Mastacembelus_armatus.fMasArm1.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
106582,mzebra_gene_ensembl,Maylandia zebra,org.Mzebra.eg.db,Zebra_mbuna,mze,106582,Maylandia zebra,maylandia_zebra,EnsemblMain,116,M_zebra_UMD2a,https://ftp.ensembl.org/pub/release-116/fasta/maylandia_zebra/dna/Maylandia_zebra.M_zebra_UMD2a.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/maylandia_zebra/Maylandia_zebra.M_zebra_UMD2a.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/maylandia_zebra/pep/Maylandia_zebra.M_zebra_UMD2a.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9103,mgallopavo_gene_ensembl,Meleagris gallopavo,org.Mgallopavo.eg.db,Turkey,mgp,9103,Meleagris gallopavo,meleagris_gallopavo,EnsemblMain,116,Turkey_5.1,https://ftp.ensembl.org/pub/release-116/fasta/meleagris_gallopavo/dna/Meleagris_gallopavo.Turkey_5.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/meleagris_gallopavo/Meleagris_gallopavo.Turkey_5.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/meleagris_gallopavo/pep/Meleagris_gallopavo.Turkey_5.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10036,mauratus_gene_ensembl,Mesocricetus auratus,org.Mauratus.eg.db,Golden_Hamster,maua,10036,Mesocricetus auratus,mesocricetus_auratus,EnsemblMain,116,MesAur1.0,https://ftp.ensembl.org/pub/release-116/fasta/mesocricetus_auratus/dna/Mesocricetus_auratus.MesAur1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mesocricetus_auratus/Mesocricetus_auratus.MesAur1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mesocricetus_auratus/pep/Mesocricetus_auratus.MesAur1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
30608,mmurinus_gene_ensembl,Microcebus murinus,org.Mmurinus.eg.db,Gray_mouse_lemur,mmur,30608,Microcebus murinus,microcebus_murinus,EnsemblMain,116,Mmur_3.0,https://ftp.ensembl.org/pub/release-116/fasta/microcebus_murinus/dna/Microcebus_murinus.Mmur_3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/microcebus_murinus/Microcebus_murinus.Mmur_3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/microcebus_murinus/pep/Microcebus_murinus.Mmur_3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
79684,mochrogaster_gene_ensembl,Microtus ochrogaster,org.Mochrogaster.eg.db,Vole,,79684,Microtus ochrogaster,microtus_ochrogaster,EnsemblMain,116,MicOch1.0,https://ftp.ensembl.org/pub/release-116/fasta/microtus_ochrogaster/dna/Microtus_ochrogaster.MicOch1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/microtus_ochrogaster/Microtus_ochrogaster.MicOch1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/microtus_ochrogaster/pep/Microtus_ochrogaster.MicOch1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
13616,mdomestica_gene_ensembl,Monodelphis domestica,org.Mdomestica.eg.db,Gray_short_tailed_opossum,mdo,13616,Monodelphis domestica,monodelphis_domestica,EnsemblMain,116,ASM229v1,https://ftp.ensembl.org/pub/release-116/fasta/monodelphis_domestica/dna/Monodelphis_domestica.ASM229v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/monodelphis_domestica/Monodelphis_domestica.ASM229v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/monodelphis_domestica/pep/Monodelphis_domestica.ASM229v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
40151,mmonoceros_gene_ensembl,Monodon monoceros,org.Mmonoceros.eg.db,Narwhal,,40151,Monodon monoceros,monodon_monoceros,EnsemblMain,116,NGI_Narwhal_1,https://ftp.ensembl.org/pub/release-116/fasta/monodon_monoceros/dna/Monodon_monoceros.NGI_Narwhal_1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/monodon_monoceros/Monodon_monoceros.NGI_Narwhal_1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/monodon_monoceros/pep/Monodon_monoceros.NGI_Narwhal_1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
68415,mmoschiferus_gene_ensembl,Moschus moschiferus,org.Mmoschiferus.eg.db,Siberian_musk_deer,,68415,Moschus moschiferus,moschus_moschiferus,EnsemblMain,116,MosMos_v2_BIUU_UCD,https://ftp.ensembl.org/pub/release-116/fasta/moschus_moschiferus/dna/Moschus_moschiferus.MosMos_v2_BIUU_UCD.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/moschus_moschiferus/Moschus_moschiferus.MosMos_v2_BIUU_UCD.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/moschus_moschiferus/pep/Moschus_moschiferus.MosMos_v2_BIUU_UCD.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10089,mcaroli_gene_ensembl,Mus caroli,org.Mcaroli.eg.db,Ryukyu_mouse,mcal,10089,Mus caroli,mus_caroli,EnsemblMain,116,CAROLI_EIJ_v1.1,https://ftp.ensembl.org/pub/release-116/fasta/mus_caroli/dna/Mus_caroli.CAROLI_EIJ_v1.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mus_caroli/Mus_caroli.CAROLI_EIJ_v1.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mus_caroli/pep/Mus_caroli.CAROLI_EIJ_v1.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10090,mmusculus_gene_ensembl,Mus musculus,org.Mmusculus.eg.db,Mouse,mmu,10090,Mus musculus,mus_musculus,EnsemblMain,116,GRCm39,https://ftp.ensembl.org/pub/release-116/fasta/mus_musculus/dna/Mus_musculus.GRCm39.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mus_musculus/Mus_musculus.GRCm39.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mus_musculus/pep/Mus_musculus.GRCm39.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10093,mpahari_gene_ensembl,Mus pahari,org.Mpahari.eg.db,Shrew_mouse,mpah,10093,Mus pahari,mus_pahari,EnsemblMain,116,PAHARI_EIJ_v1.1,https://ftp.ensembl.org/pub/release-116/fasta/mus_pahari/dna/Mus_pahari.PAHARI_EIJ_v1.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mus_pahari/Mus_pahari.PAHARI_EIJ_v1.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mus_pahari/pep/Mus_pahari.PAHARI_EIJ_v1.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10103,mspicilegus_gene_ensembl,Mus spicilegus,org.Mspicilegus.eg.db,Steppe_mouse,,10103,Mus spicilegus,mus_spicilegus,EnsemblMain,116,MUSP714,https://ftp.ensembl.org/pub/release-116/fasta/mus_spicilegus/dna/Mus_spicilegus.MUSP714.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mus_spicilegus/Mus_spicilegus.MUSP714.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mus_spicilegus/pep/Mus_spicilegus.MUSP714.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10096,mspretus_gene_ensembl,Mus spretus,org.Mspretus.eg.db,Western_wild_mouse,,10096,Mus spretus,mus_spretus,EnsemblMain,116,SPRET_EiJ_v3,https://ftp.ensembl.org/pub/release-116/fasta/mus_spretus/dna/Mus_spretus.SPRET_EiJ_v3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mus_spretus/Mus_spretus.SPRET_EiJ_v3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mus_spretus/pep/Mus_spretus.SPRET_EiJ_v3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9669,mpfuro_gene_ensembl,Mustela putorius furo,org.MputoriusFuro.eg.db,Domestic_ferret,mpuf,9669,Mustela putorius furo,mustela_putorius_furo,EnsemblMain,116,MusPutFur1.0,https://ftp.ensembl.org/pub/release-116/fasta/mustela_putorius_furo/dna/Mustela_putorius_furo.MusPutFur1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/mustela_putorius_furo/Mustela_putorius_furo.MusPutFur1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/mustela_putorius_furo/pep/Mustela_putorius_furo.MusPutFur1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
59463,mlucifugus_gene_ensembl,Myotis lucifugus,org.Mlucifugus.eg.db,Little_brown_bat,mlf,59463,Myotis lucifugus,myotis_lucifugus,EnsemblMain,116,Myoluc2.0,https://ftp.ensembl.org/pub/release-116/fasta/myotis_lucifugus/dna/Myotis_lucifugus.Myoluc2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/myotis_lucifugus/Myotis_lucifugus.Myoluc2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/myotis_lucifugus/pep/Myotis_lucifugus.Myoluc2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
586833,mmurdjan_gene_ensembl,Myripristis murdjan,org.Mmurdjan.eg.db,Pinecone_soldierfish,,586833,Myripristis murdjan,myripristis_murdjan,EnsemblMain,116,fMyrMur1.1,https://ftp.ensembl.org/pub/release-116/fasta/myripristis_murdjan/dna/Myripristis_murdjan.fMyrMur1.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/myripristis_murdjan/Myripristis_murdjan.fMyrMur1.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/myripristis_murdjan/pep/Myripristis_murdjan.fMyrMur1.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
35670,nnaja_gene_ensembl,Naja naja,org.Nnaja.eg.db,Indian_cobra,,35670,Naja naja,naja_naja,EnsemblMain,116,Nana_v5,https://ftp.ensembl.org/pub/release-116/fasta/naja_naja/dna/Naja_naja.Nana_v5.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/naja_naja/Naja_naja.Nana_v5.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/naja_naja/pep/Naja_naja.Nana_v5.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
