Taxon_ID	Scientific_name	Reference_Taxon_ID	Reference_Scientific_name	download_status	override_used	Ensembl_division	Ensembl_release	Assembly	MartDatasets_old	MartDatasets_verified	MartDatasets_final	MartDatasets_status	Genome_URL	GTF_URL	Pep_URL	row_status	notes
303518	Pundamilia nyererei	303518	Pundamilia nyererei	COMPLETE	NO	EnsemblMain	116	PunNye1.0	pnyererei_gene_ensembl	pnyererei_gene_ensembl	pnyererei_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pundamilia_nyererei/dna/Pundamilia_nyererei.PunNye1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pundamilia_nyererei/Pundamilia_nyererei.PunNye1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pundamilia_nyererei/pep/Pundamilia_nyererei.PunNye1.0.pep.all.fa.gz	COMPLETE	
42514	Pygocentrus nattereri	42514	Pygocentrus nattereri	COMPLETE	NO	EnsemblMain	116	fPygNat1.pri	pnattereri_gene_ensembl	pnattereri_gene_ensembl	pnattereri_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pygocentrus_nattereri/dna/Pygocentrus_nattereri.fPygNat1.pri.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pygocentrus_nattereri/Pygocentrus_nattereri.fPygNat1.pri.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pygocentrus_nattereri/pep/Pygocentrus_nattereri.fPygNat1.pri.pep.all.fa.gz	COMPLETE	
10116	Rattus norvegicus	10116	Rattus norvegicus	COMPLETE	NO	EnsemblMain	116	GRCr8	rnorvegicus_gene_ensembl	rnorvegicus_gene_ensembl	rnorvegicus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/rattus_norvegicus/dna/Rattus_norvegicus.GRCr8.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/rattus_norvegicus/Rattus_norvegicus.GRCr8.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/rattus_norvegicus/pep/Rattus_norvegicus.GRCr8.pep.all.fa.gz	COMPLETE	
59479	Rhinolophus ferrumequinum	59479	Rhinolophus ferrumequinum	COMPLETE	NO	EnsemblMain	116	mRhiFer1_v1.p	rferrumequinum_gene_ensembl	rferrumequinum_gene_ensembl	rferrumequinum_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/rhinolophus_ferrumequinum/dna/Rhinolophus_ferrumequinum.mRhiFer1_v1.p.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/rhinolophus_ferrumequinum/Rhinolophus_ferrumequinum.mRhiFer1_v1.p.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/rhinolophus_ferrumequinum/pep/Rhinolophus_ferrumequinum.mRhiFer1_v1.p.pep.all.fa.gz	COMPLETE	
61621	Rhinopithecus bieti	61621	Rhinopithecus bieti	COMPLETE	NO	EnsemblMain	116	ASM169854v1	rbieti_gene_ensembl	rbieti_gene_ensembl	rbieti_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/rhinopithecus_bieti/dna/Rhinopithecus_bieti.ASM169854v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/rhinopithecus_bieti/Rhinopithecus_bieti.ASM169854v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/rhinopithecus_bieti/pep/Rhinopithecus_bieti.ASM169854v1.pep.all.fa.gz	COMPLETE	
61622	Rhinopithecus roxellana	61622	Rhinopithecus roxellana	COMPLETE	NO	EnsemblMain	116	Rrox_v1	rroxellana_gene_ensembl	rroxellana_gene_ensembl	rroxellana_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/rhinopithecus_roxellana/dna/Rhinopithecus_roxellana.Rrox_v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/rhinopithecus_roxellana/Rhinopithecus_roxellana.Rrox_v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/rhinopithecus_roxellana/pep/Rhinopithecus_roxellana.Rrox_v1.pep.all.fa.gz	COMPLETE	
559292	Saccharomyces cerevisiae	559292	Saccharomyces cerevisiae	COMPLETE	NO	EnsemblMain	116	R64-1-1	scerevisiae_gene_ensembl	scerevisiae_gene_ensembl	scerevisiae_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/saccharomyces_cerevisiae/dna/Saccharomyces_cerevisiae.R64-1-1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/saccharomyces_cerevisiae/Saccharomyces_cerevisiae.R64-1-1.63.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/saccharomyces_cerevisiae/pep/Saccharomyces_cerevisiae.R64-1-1.pep.all.fa.gz	COMPLETE	
39432	Saimiri boliviensis boliviensis	39432	Saimiri boliviensis boliviensis	COMPLETE	NO	EnsemblMain	116	SaiBol1.0	sbboliviensis_gene_ensembl	sbboliviensis_gene_ensembl	sbboliviensis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/saimiri_boliviensis_boliviensis/dna/Saimiri_boliviensis_boliviensis.SaiBol1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/saimiri_boliviensis_boliviensis/Saimiri_boliviensis_boliviensis.SaiBol1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/saimiri_boliviensis_boliviensis/pep/Saimiri_boliviensis_boliviensis.SaiBol1.0.pep.all.fa.gz	COMPLETE	
8030	Salmo salar	8030	Salmo salar	COMPLETE	NO	EnsemblMain	116	Ssal_v3.1	ssalar_gene_ensembl	ssalar_gene_ensembl	ssalar_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/salmo_salar/dna/Salmo_salar.Ssal_v3.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/salmo_salar/Salmo_salar.Ssal_v3.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/salmo_salar/pep/Salmo_salar.Ssal_v3.1.pep.all.fa.gz	COMPLETE	
8032	Salmo trutta	8032	Salmo trutta	COMPLETE	NO	EnsemblMain	116	fSalTru1.1	strutta_gene_ensembl	strutta_gene_ensembl	strutta_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/salmo_trutta/dna/Salmo_trutta.fSalTru1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/salmo_trutta/Salmo_trutta.fSalTru1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/salmo_trutta/pep/Salmo_trutta.fSalTru1.1.pep.all.fa.gz	COMPLETE	
96440	Salvator merianae	96440	Salvator merianae	COMPLETE	NO	EnsemblMain	116	HLtupMer3	smerianae_gene_ensembl	smerianae_gene_ensembl	smerianae_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/salvator_merianae/dna/Salvator_merianae.HLtupMer3.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/salvator_merianae/Salvator_merianae.HLtupMer3.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/salvator_merianae/pep/Salvator_merianae.HLtupMer3.pep.all.fa.gz	COMPLETE	
283035	Sander lucioperca	283035	Sander lucioperca	COMPLETE	NO	EnsemblMain	116	SLUC_FBN_1	slucioperca_gene_ensembl	slucioperca_gene_ensembl	slucioperca_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sander_lucioperca/dna/Sander_lucioperca.SLUC_FBN_1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sander_lucioperca/Sander_lucioperca.SLUC_FBN_1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sander_lucioperca/pep/Sander_lucioperca.SLUC_FBN_1.pep.all.fa.gz	COMPLETE	
9305	Sarcophilus harrisii	9305	Sarcophilus harrisii	COMPLETE	NO	EnsemblMain	116	mSarHar1.11	sharrisii_gene_ensembl	sharrisii_gene_ensembl	sharrisii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sarcophilus_harrisii/dna/Sarcophilus_harrisii.mSarHar1.11.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sarcophilus_harrisii/Sarcophilus_harrisii.mSarHar1.11.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sarcophilus_harrisii/pep/Sarcophilus_harrisii.mSarHar1.11.pep.all.fa.gz	COMPLETE	
55149	Sciurus vulgaris	55149	Sciurus vulgaris	COMPLETE	NO	EnsemblMain	116	mSciVul1.1	svulgaris_gene_ensembl	svulgaris_gene_ensembl	svulgaris_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sciurus_vulgaris/dna/Sciurus_vulgaris.mSciVul1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sciurus_vulgaris/Sciurus_vulgaris.mSciVul1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sciurus_vulgaris/pep/Sciurus_vulgaris.mSciVul1.1.pep.all.fa.gz	COMPLETE	
113540	Scleropages formosus	113540	Scleropages formosus	COMPLETE	NO	EnsemblMain	116	fSclFor1.1	sformosus_gene_ensembl	sformosus_gene_ensembl	sformosus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/scleropages_formosus/dna/Scleropages_formosus.fSclFor1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/scleropages_formosus/Scleropages_formosus.fSclFor1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/scleropages_formosus/pep/Scleropages_formosus.fSclFor1.1.pep.all.fa.gz	COMPLETE	
52904	Scophthalmus maximus	52904	Scophthalmus maximus	COMPLETE	NO	EnsemblMain	116	ASM1334776v1	smaximus_gene_ensembl	smaximus_gene_ensembl	smaximus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/scophthalmus_maximus/dna/Scophthalmus_maximus.ASM1334776v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/scophthalmus_maximus/Scophthalmus_maximus.ASM1334776v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/scophthalmus_maximus/pep/Scophthalmus_maximus.ASM1334776v1.pep.all.fa.gz	COMPLETE	
9135	Serinus canaria	9135	Serinus canaria	COMPLETE	NO	EnsemblMain	116	SCA1	scanaria_gene_ensembl	scanaria_gene_ensembl	scanaria_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/serinus_canaria/dna/Serinus_canaria.SCA1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/serinus_canaria/Serinus_canaria.SCA1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/serinus_canaria/pep/Serinus_canaria.SCA1.pep.all.fa.gz	COMPLETE	
41447	Seriola dumerili	41447	Seriola dumerili	COMPLETE	NO	EnsemblMain	116	Sdu_1.0	sdumerili_gene_ensembl	sdumerili_gene_ensembl	sdumerili_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/seriola_dumerili/dna/Seriola_dumerili.Sdu_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/seriola_dumerili/Seriola_dumerili.Sdu_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/seriola_dumerili/pep/Seriola_dumerili.Sdu_1.0.pep.all.fa.gz	COMPLETE	
1841481	Seriola lalandi dorsalis	1841481	Seriola lalandi dorsalis	COMPLETE	NO	EnsemblMain	116	Sedor1	sldorsalis_gene_ensembl	sldorsalis_gene_ensembl	sldorsalis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/seriola_lalandi_dorsalis/dna/Seriola_lalandi_dorsalis.Sedor1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/seriola_lalandi_dorsalis/Seriola_lalandi_dorsalis.Sedor1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/seriola_lalandi_dorsalis/pep/Seriola_lalandi_dorsalis.Sedor1.pep.all.fa.gz	COMPLETE	
75366	Sinocyclocheilus grahami	75366	Sinocyclocheilus grahami	COMPLETE	NO	EnsemblMain	116	SAMN03320097.WGS_v1.1	sgrahami_gene_ensembl		sgrahami_gene_ensembl	UNVERIFIED_PRESERVED	https://ftp.ensembl.org/pub/release-116/fasta/sinocyclocheilus_grahami/dna/Sinocyclocheilus_grahami.SAMN03320097.WGS_v1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sinocyclocheilus_grahami/Sinocyclocheilus_grahami.SAMN03320097.WGS_v1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sinocyclocheilus_grahami/pep/Sinocyclocheilus_grahami.SAMN03320097.WGS_v1.1.pep.all.fa.gz	COMPLETE	
42254	Sorex araneus	42254	Sorex araneus	COMPLETE	NO	EnsemblMain	116	COMMON_SHREW1	saraneus_gene_ensembl	saraneus_gene_ensembl	saraneus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sorex_araneus/dna/Sorex_araneus.COMMON_SHREW1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sorex_araneus/Sorex_araneus.COMMON_SHREW1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sorex_araneus/pep/Sorex_araneus.COMMON_SHREW1.pep.all.fa.gz	COMPLETE	
8175	Sparus aurata	8175	Sparus aurata	COMPLETE	NO	EnsemblMain	116	fSpaAur1.1	saurata_gene_ensembl	saurata_gene_ensembl	saurata_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sparus_aurata/dna/Sparus_aurata.fSpaAur1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sparus_aurata/Sparus_aurata.fSpaAur1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sparus_aurata/pep/Sparus_aurata.fSpaAur1.1.pep.all.fa.gz	COMPLETE	
8508	Sphenodon punctatus	8508	Sphenodon punctatus	COMPLETE	NO	EnsemblMain	116	ASM311381v1	spunctatus_gene_ensembl	spunctatus_gene_ensembl	spunctatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sphenodon_punctatus/dna/Sphenodon_punctatus.ASM311381v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sphenodon_punctatus/Sphenodon_punctatus.ASM311381v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sphenodon_punctatus/pep/Sphenodon_punctatus.ASM311381v1.pep.all.fa.gz	COMPLETE	
144197	Stegastes partitus	144197	Stegastes partitus	COMPLETE	NO	EnsemblMain	116	Stegastes_partitus-1.0.2	spartitus_gene_ensembl	spartitus_gene_ensembl	spartitus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/stegastes_partitus/dna/Stegastes_partitus.Stegastes_partitus-1.0.2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/stegastes_partitus/Stegastes_partitus.Stegastes_partitus-1.0.2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/stegastes_partitus/pep/Stegastes_partitus.Stegastes_partitus-1.0.2.pep.all.fa.gz	COMPLETE	
2489341	Strigops habroptila	2489341	Strigops habroptila	COMPLETE	NO	EnsemblMain	116	bStrHab1_v1.p	shabroptila_gene_ensembl	shabroptila_gene_ensembl	shabroptila_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/strigops_habroptila/dna/Strigops_habroptila.bStrHab1_v1.p.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/strigops_habroptila/Strigops_habroptila.bStrHab1_v1.p.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/strigops_habroptila/pep/Strigops_habroptila.bStrHab1_v1.p.pep.all.fa.gz	COMPLETE	
441894	Struthio camelus australis	441894	Struthio camelus australis	COMPLETE	NO	EnsemblMain	116	ASM69896v1	scaustralis_gene_ensembl	scaustralis_gene_ensembl	scaustralis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/struthio_camelus_australis/dna/Struthio_camelus_australis.ASM69896v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/struthio_camelus_australis/Struthio_camelus_australis.ASM69896v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/struthio_camelus_australis/pep/Struthio_camelus_australis.ASM69896v1.pep.all.fa.gz	COMPLETE	
9823	Sus scrofa	9823	Sus scrofa	COMPLETE	NO	EnsemblMain	116	Sscrofa11.1	sscrofa_gene_ensembl	sscrofa_gene_ensembl	sscrofa_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/sus_scrofa/dna/Sus_scrofa.Sscrofa11.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/sus_scrofa/Sus_scrofa.Sscrofa11.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/sus_scrofa/pep/Sus_scrofa.Sscrofa11.1.pep.all.fa.gz	COMPLETE	
59729	Taeniopygia guttata	59729	Taeniopygia guttata	COMPLETE	NO	EnsemblMain	116	bTaeGut1_v1.p	tguttata_gene_ensembl	tguttata_gene_ensembl	tguttata_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/taeniopygia_guttata/dna/Taeniopygia_guttata.bTaeGut1_v1.p.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/taeniopygia_guttata/Taeniopygia_guttata.bTaeGut1_v1.p.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/taeniopygia_guttata/pep/Taeniopygia_guttata.bTaeGut1_v1.p.pep.all.fa.gz	COMPLETE	
2587831	Terrapene carolina triunguis	2587831	Terrapene carolina triunguis	COMPLETE	NO	EnsemblMain	116	T_m_triunguis-2.0	trubripes_gene_ensembl	trubripes_gene_ensembl	trubripes_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/terrapene_carolina_triunguis/dna/Terrapene_carolina_triunguis.T_m_triunguis-2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/terrapene_carolina_triunguis/Terrapene_carolina_triunguis.T_m_triunguis-2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/terrapene_carolina_triunguis/pep/Terrapene_carolina_triunguis.T_m_triunguis-2.0.pep.all.fa.gz	COMPLETE	
99883	Tetraodon nigroviridis	99883	Tetraodon nigroviridis	COMPLETE	NO	EnsemblMain	116	TETRAODON8	tnigroviridis_gene_ensembl	tnigroviridis_gene_ensembl	tnigroviridis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/tetraodon_nigroviridis/dna/Tetraodon_nigroviridis.TETRAODON8.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/tetraodon_nigroviridis/Tetraodon_nigroviridis.TETRAODON8.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/tetraodon_nigroviridis/pep/Tetraodon_nigroviridis.TETRAODON8.pep.all.fa.gz	COMPLETE	
37347	Tupaia belangeri	37347	Tupaia belangeri	COMPLETE	NO	EnsemblMain	116	TREESHREW	tbelangeri_gene_ensembl	tbelangeri_gene_ensembl	tbelangeri_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/tupaia_belangeri/dna/Tupaia_belangeri.TREESHREW.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/tupaia_belangeri/Tupaia_belangeri.TREESHREW.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/tupaia_belangeri/pep/Tupaia_belangeri.TREESHREW.pep.all.fa.gz	COMPLETE	
9739	Tursiops truncatus	9739	Tursiops truncatus	COMPLETE	NO	EnsemblMain	116	turTru1	ttruncatus_gene_ensembl	ttruncatus_gene_ensembl	ttruncatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/tursiops_truncatus/dna/Tursiops_truncatus.turTru1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/tursiops_truncatus/Tursiops_truncatus.turTru1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/tursiops_truncatus/pep/Tursiops_truncatus.turTru1.pep.all.fa.gz	COMPLETE	
9999	Urocitellus parryii	9999	Urocitellus parryii	COMPLETE	NO	EnsemblMain	116	ASM342692v1	uparryii_gene_ensembl	uparryii_gene_ensembl	uparryii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/urocitellus_parryii/dna/Urocitellus_parryii.ASM342692v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/urocitellus_parryii/Urocitellus_parryii.ASM342692v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/urocitellus_parryii/pep/Urocitellus_parryii.ASM342692v1.pep.all.fa.gz	COMPLETE	
9643	Ursus americanus	9643	Ursus americanus	COMPLETE	NO	EnsemblMain	116	ASM334442v1	uamericanus_gene_ensembl	uamericanus_gene_ensembl	uamericanus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ursus_americanus/dna/Ursus_americanus.ASM334442v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ursus_americanus/Ursus_americanus.ASM334442v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ursus_americanus/pep/Ursus_americanus.ASM334442v1.pep.all.fa.gz	COMPLETE	
29073	Ursus maritimus	29073	Ursus maritimus	COMPLETE	NO	EnsemblMain	116	UrsMar_1.0	umaritimus_gene_ensembl	umaritimus_gene_ensembl	umaritimus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ursus_maritimus/dna/Ursus_maritimus.UrsMar_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ursus_maritimus/Ursus_maritimus.UrsMar_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ursus_maritimus/pep/Ursus_maritimus.UrsMar_1.0.pep.all.fa.gz	COMPLETE	
30538	Vicugna pacos	30538	Vicugna pacos	COMPLETE	NO	EnsemblMain	116	vicPac1	vpacos_gene_ensembl	vpacos_gene_ensembl	vpacos_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/vicugna_pacos/dna/Vicugna_pacos.vicPac1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/vicugna_pacos/Vicugna_pacos.vicPac1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/vicugna_pacos/pep/Vicugna_pacos.vicPac1.pep.all.fa.gz	COMPLETE	
29139	Vombatus ursinus	29139	Vombatus ursinus	COMPLETE	NO	EnsemblMain	116	bare-nosed_wombat_genome_assembly	vursinus_gene_ensembl	vursinus_gene_ensembl	vursinus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/vombatus_ursinus/dna/Vombatus_ursinus.bare-nosed_wombat_genome_assembly.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/vombatus_ursinus/Vombatus_ursinus.bare-nosed_wombat_genome_assembly.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/vombatus_ursinus/pep/Vombatus_ursinus.bare-nosed_wombat_genome_assembly.pep.all.fa.gz	COMPLETE	
9627	Vulpes vulpes	9627	Vulpes vulpes	COMPLETE	NO	EnsemblMain	116	VulVul2.2	vvulpes_gene_ensembl	vvulpes_gene_ensembl	vvulpes_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/vulpes_vulpes/dna/Vulpes_vulpes.VulVul2.2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/vulpes_vulpes/Vulpes_vulpes.VulVul2.2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/vulpes_vulpes/pep/Vulpes_vulpes.VulVul2.2.pep.all.fa.gz	COMPLETE	
8364	Xenopus tropicalis	8364	Xenopus tropicalis	COMPLETE	NO	EnsemblMain	116	UCB_Xtro_10.0	xtropicalis_gene_ensembl	xtropicalis_gene_ensembl	xtropicalis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/xenopus_tropicalis/dna/Xenopus_tropicalis.UCB_Xtro_10.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/xenopus_tropicalis/Xenopus_tropicalis.UCB_Xtro_10.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/xenopus_tropicalis/pep/Xenopus_tropicalis.UCB_Xtro_10.0.pep.all.fa.gz	COMPLETE	
8083	Xiphophorus maculatus	8083	Xiphophorus maculatus	COMPLETE	NO	EnsemblMain	116	X_maculatus-5.0-male	xmaculatus_gene_ensembl	xmaculatus_gene_ensembl	xmaculatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/xiphophorus_maculatus/dna/Xiphophorus_maculatus.X_maculatus-5.0-male.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/xiphophorus_maculatus/Xiphophorus_maculatus.X_maculatus-5.0-male.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/xiphophorus_maculatus/pep/Xiphophorus_maculatus.X_maculatus-5.0-male.pep.all.fa.gz	COMPLETE	
